Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624516.54841,076,4F,F5,C0,80,00,00,00,00
-1496624516.54842,077,01,23,07,12,7F,F8,4A,0A
-1496624516.54879,07D,00,65,8D,D0,30,3F,EF,FE
-1496624516.56041,078,00,28,00,10,00,00,00,00
-1496624516.56929,076,4F,FE,C0,80,00,00,00,00
-1496624516.5693,077,01,22,07,12,7F,F8,36,07
-1496624516.56931,07D,00,65,8C,E0,30,3F,EF,FE
-1496624516.58054,078,01,28,80,10,00,00,00,00
-1496624516.58916,076,50,07,C0,80,00,00,00,00
-1496624516.58918,077,01,1F,07,15,7F,F8,46,08
-1496624516.58919,07D,00,65,8B,F0,30,3F,EF,FE
-1496624516.60054,078,01,28,80,10,00,00,00,00
-1496624516.60844,076,50,10,C0,80,00,00,00,00
-1496624516.60855,077,01,1D,07,17,7F,F8,4E,07
-1496624516.60867,07D,00,65,9A,00,30,3F,EF,FE
-1496624516.62031,078,54,29,00,10,00,00,00,00
-1496624516.62917,076,50,17,C0,80,00,00,00,00
-1496624516.62942,077,01,1B,07,17,7F,F8,4E,06
-1496624516.62943,07D,00,65,99,10,30,3F,EF,FE
-1496624516.6408,078,01,28,80,10,00,00,00,00
-1496624516.64905,076,50,1D,C0,80,00,00,00,00
-1496624516.64917,077,01,19,07,19,7F,F8,3A,0A
-1496624516.64942,07D,00,65,98,20,30,3F,EF,FE
-1496624516.66031,078,01,28,80,10,00,00,00,00
-1496624516.66942,076,50,24,C0,80,00,00,00,00
-1496624516.66943,077,01,16,07,1D,7F,F8,36,08
-1496624516.66944,07D,00,65,97,30,30,3F,EF,FE
-1496624516.68042,078,00,28,00,10,00,00,00,00
-1496624516.68868,076,50,29,C0,80,00,00,00,00
-1496624516.68869,077,01,13,07,1E,7F,F8,46,06
-1496624516.6888,07D,00,65,96,40,30,3F,EF,FE
-1496624516.70055,078,01,28,80,10,00,00,00,00
-1496624516.70862,076,50,2D,C0,80,00,00,00,00
-1496624516.70869,077,01,11,07,20,7F,F8,52,09
-1496624516.7087,07D,00,69,91,50,30,3F,EF,FE
-1496624516.72068,078,55,28,80,10,00,00,00,00
-1496624516.7283,076,50,30,C0,80,00,00,00,00
-1496624516.72856,077,01,0E,07,21,7F,F8,42,07
-1496624516.72881,07D,00,6B,8E,60,30,3F,EF,FE
-1496624516.74056,078,00,29,00,10,00,00,00,00
-1496624516.74831,076,50,34,C0,80,00,00,00,00
-1496624516.74843,077,01,0C,07,24,7F,F8,42,09
-1496624516.74868,07D,00,6B,8D,70,30,BF,EF,FE
-1496624516.76081,078,01,28,80,10,00,00,00,00
-1496624516.76919,076,50,38,C0,80,00,00,00,00
-1496624516.7692,077,01,0A,07,25,7F,F8,42,06
-1496624516.76921,07D,00,6B,8C,80,31,3F,EF,FE
-1496624516.78044,078,01,28,80,10,00,00,00,00
-1496624516.78919,076,50,3A,C0,80,00,00,00,00
-1496624516.7892,077,01,08,07,27,7F,F8,56,08
-1496624516.78921,07D,00,6B,8B,90,31,3F,EF,FE
-1496624516.80045,078,00,28,00,10,00,00,00,00
-1496624516.80857,076,50,3B,C0,80,00,00,00,00
-1496624516.80859,077,01,04,07,29,7F,F8,4E,09
-1496624516.80869,07D,00,6B,8A,A0,31,BF,EF,FE
-1496624516.82057,078,55,29,80,10,00,00,00,00
-1496624516.82819,076,50,3D,C0,80,00,00,00,00
-1496624516.82844,077,01,01,07,2C,7F,F8,42,09
-1496624516.82869,07D,00,6B,89,B0,32,3F,EF,FE
-1496624516.84046,078,01,28,80,10,00,00,00,00
-1496624516.84859,076,50,3F,C0,80,00,00,00,00
-1496624516.8486,077,00,FE,07,2F,7F,F8,46,09
-1496624516.8487,07D,00,6B,88,C0,32,BF,EF,FE
-1496624516.86044,078,00,28,00,10,00,00,00,00
-1496624516.86832,076,50,40,C0,80,00,00,00,00
-1496624516.86844,077,00,FB,07,32,7F,F8,4A,09
-1496624516.8687,07D,00,6B,87,D0,33,3F,EF,FE
-1496624516.88033,078,01,28,80,10,00,00,00,00
-1496624516.88833,076,50,42,C0,80,00,00,00,00
-1496624516.88845,077,00,F9,07,32,7F,F8,3E,08
-1496624516.8887,07D,00,6B,86,E0,33,BF,EF,FE
-1496624516.90083,078,01,28,80,10,00,00,00,00
-1496624516.9082,076,50,42,C0,80,00,00,00,00
-1496624516.90845,077,00,F6,07,35,7F,F8,3A,0A
-1496624516.90871,07D,00,6B,85,F0,34,3F,EF,FE
-1496624516.92097,078,54,29,00,10,00,00,00,00
-1496624516.92821,076,50,43,C0,80,00,00,00,00
-1496624516.92846,077,00,F4,07,37,7F,F8,3A,09
-1496624516.92871,07D,00,6B,94,00,34,BF,EF,FE
-1496624516.9401,078,01,28,80,10,00,00,00,00
-1496624516.94822,076,50,44,C0,80,00,00,00,00
-1496624516.94846,077,00,F1,07,3A,7F,F8,3A,09
-1496624516.94871,07D,00,6B,93,10,34,BF,EF,FE
-1496624516.96059,078,01,28,80,10,00,00,00,00
-1496624516.96909,076,50,46,C0,80,00,00,00,00
-1496624516.9691,077,00,EF,07,3C,7F,F8,4A,0A
-1496624516.96921,07D,00,62,9B,20,35,3F,EF,FE
-1496624516.98034,078,00,28,00,10,00,00,00,00
-1496624516.9891,076,50,47,C0,80,00,00,00,00
-1496624516.98911,077,00,EB,07,40,7F,F8,4E,0A
-1496624516.98912,07D,00,5A,A2,30,35,BF,EF,FE
-1496624517.00109,078,01,28,80,10,00,00,00,00
-1496624517.00909,076,50,49,C0,80,00,00,00,00
-1496624517.00947,077,00,E9,07,41,7F,F8,46,09
-1496624517.00948,07D,00,55,A6,40,35,BF,EF,FE
-1496624517.0206,078,55,29,80,10,00,00,00,00
-1496624517.0291,076,50,49,C0,80,00,00,00,00
-1496624517.02934,077,00,E6,07,44,7F,F8,42,09
-1496624517.02936,07D,00,52,A8,50,35,BF,EF,FE
-1496624517.04034,078,00,28,00,10,00,00,00,00
-1496624517.04826,076,50,4A,C0,80,00,00,00,00
-1496624517.04847,077,00,E2,07,47,7F,F8,4A,09
-1496624517.04872,07D,00,52,A7,60,34,BF,EF,FE
-1496624517.06085,078,01,28,80,10,00,00,00,00
-1496624517.06847,076,50,4A,C0,80,00,00,00,00
-1496624517.06849,077,00,DF,07,4A,7F,F8,52,09
-1496624517.06872,07D,00,52,A6,70,33,3F,EF,FE
-1496624517.08086,078,01,28,80,10,00,00,00,00
-1496624517.08899,076,50,4C,C0,80,00,00,00,00
-1496624517.08923,077,00,DD,07,4A,7F,F8,3A,07
-1496624517.08924,07D,00,52,A5,80,30,BF,EF,FE
-1496624517.10049,078,00,28,00,10,00,00,00,00
-1496624517.10851,076,50,4C,C0,80,00,00,00,00
-1496624517.10852,077,00,DA,07,4C,7F,F8,3A,04
-1496624517.10873,07D,00,54,A2,90,2F,3F,EF,FE
-1496624517.12011,078,55,29,80,10,00,00,00,00
-1496624517.12823,076,50,4C,C0,80,00,00,00,00
-1496624517.12836,077,00,D9,07,4E,7F,F8,4A,03
-1496624517.12861,07D,00,54,A1,A0,2D,BF,EF,FE
-1496624517.14036,078,01,28,80,10,00,00,00,00
-1496624517.14836,076,50,4C,C0,80,00,00,00,00
-1496624517.14861,077,00,D8,07,4E,7F,F8,4A,03
-1496624517.14873,07D,00,54,A0,B0,2C,BF,EF,FE
-1496624517.16012,078,00,28,00,10,00,00,00,00
-1496624517.169,076,50,4D,C0,80,00,00,00,00
-1496624517.16912,077,00,D6,07,4D,7F,F8,46,05
-1496624517.16913,07D,00,4E,A5,C0,2C,3F,EF,FE
-1496624517.18012,078,01,28,80,10,00,00,00,00
-1496624517.18828,076,50,4E,C0,80,00,00,00,00
-1496624517.18849,077,00,D4,07,4E,7F,F8,42,03
-1496624517.18862,07D,00,48,AA,D0,2B,3F,EF,FE
-1496624517.20024,078,01,28,80,10,00,00,00,00
-1496624517.2084,076,50,4E,C0,80,00,00,00,00
-1496624517.2084,077,00,D2,07,4E,7F,F8,42,02
-1496624517.20887,07D,00,40,B1,E0,2B,3F,EF,FE
-1496624517.22024,078,54,29,00,10,00,00,00,00
-1496624517.22888,076,50,50,C0,80,00,00,00,00
-1496624517.229,077,00,D0,07,50,7F,F8,42,00
-1496624517.22901,07D,00,37,B9,F0,2A,BF,EF,FE
-1496624517.24025,078,01,28,80,10,00,00,00,00
-1496624517.24828,076,50,50,C0,80,00,00,00,00
-1496624517.2485,077,00,CF,07,50,7F,F8,4A,03
-1496624517.24862,07D,00,31,CE,00,2A,3F,EF,FE
-1496624517.26039,078,01,28,80,10,00,00,00,00
-1496624517.26913,076,50,50,C0,80,00,00,00,00
-1496624517.2695,077,00,CC,07,53,7F,F8,36,04
-1496624517.26951,07D,00,2E,D0,10,28,BF,EF,FE
-1496624517.2805,078,00,28,00,10,00,00,00,00
-1496624517.28839,076,50,50,C0,80,00,00,00,00
-1496624517.2885,077,00,CB,07,55,7F,F8,2A,02
-1496624517.28875,07D,00,2E,CF,20,27,3F,EF,FE
-1496624517.30088,078,01,28,80,10,00,00,00,00
-1496624517.30825,076,50,50,C0,80,00,00,00,00
-1496624517.3085,077,00,CA,07,53,7F,F8,31,FF
-1496624517.30876,07D,00,2E,CE,30,25,3F,EF,FE
-1496624517.3205,078,55,29,80,10,00,00,00,00
-1496624517.32926,076,50,50,C0,80,00,00,00,00
-1496624517.32927,077,00,C9,07,59,7F,F8,36,01
-1496624517.32928,07D,00,2E,CD,40,23,3F,EF,FE
-1496624517.3404,078,00,28,00,10,00,00,00,00
-1496624517.3483,076,50,50,C0,80,00,00,00,00
-1496624517.34851,077,00,C9,07,5A,7F,F8,42,02
-1496624517.34876,07D,00,33,C7,50,21,BF,EF,FE
-1496624517.36038,078,01,28,80,10,00,00,00,00
-1496624517.36914,076,50,50,C0,80,00,00,00,00
-1496624517.36939,077,00,C7,07,5A,7F,F8,36,00
-1496624517.3694,07D,00,39,C0,60,20,BF,EF,FE
-1496624517.38039,078,01,28,80,10,00,00,00,00
-1496624517.38843,076,50,50,C0,80,00,00,00,00
-1496624517.38851,077,00,C7,07,5B,7F,F8,3E,02
-1496624517.38876,07D,00,42,B6,70,1F,3F,EF,FE
-1496624517.40101,078,00,28,00,10,00,00,00,00
-1496624517.40826,076,50,50,C0,80,00,00,00,00
-1496624517.40852,077,00,C5,07,59,7F,F8,4A,01
-1496624517.40877,07D,00,48,AF,80,1E,3F,EF,FE
-1496624517.42028,078,57,29,80,10,00,00,00,00
-1496624517.42827,076,50,50,C0,80,00,00,00,00
-1496624517.42839,077,00,C4,07,5A,7F,F8,4E,02
-1496624517.42865,07D,00,4B,AB,90,1D,BF,EF,FE
-1496624517.4404,078,01,28,80,10,00,00,00,00
-1496624517.4483,076,50,50,C0,80,00,00,00,00
-1496624517.44852,077,00,C3,07,5D,7F,F8,42,01
-1496624517.44877,07D,00,4E,A7,A0,1D,3F,EF,FE
-1496624517.4604,078,00,28,00,10,00,00,00,00
-1496624517.46867,076,50,50,C0,80,00,00,00,00
-1496624517.46868,077,00,C2,07,5E,7F,F8,3A,01
-1496624517.46868,07D,00,4F,A5,B0,1C,BF,EF,FE
-1496624517.4804,078,01,28,80,10,00,00,00,00
-1496624517.48859,076,50,50,C0,80,00,00,00,00
-1496624517.4886,077,00,C1,07,62,7F,F8,3E,02
-1496624517.48878,07D,00,52,A1,C0,1C,BF,EF,FE
-1496624517.50002,078,01,28,80,10,00,00,00,00
-1496624517.50856,076,50,50,C0,80,00,00,00,00
-1496624517.50865,077,00,C0,07,61,7F,F8,3A,03
-1496624517.50891,07D,00,57,9B,D0,1D,3F,EF,FE
-1496624517.52053,078,54,29,00,10,00,00,00,00
-1496624517.52828,076,50,51,C0,80,00,00,00,00
-1496624517.52856,077,00,BD,07,65,7F,F8,42,04
-1496624517.52878,07D,00,58,99,E0,1D,BF,EF,FE
-1496624517.54028,078,01,28,80,10,00,00,00,00
-1496624517.54832,076,50,51,C0,80,00,00,00,00
-1496624517.54859,077,00,BC,07,68,7F,F8,3A,04
-1496624517.54891,07D,00,5A,96,F0,1E,BF,EF,FE
-1496624517.56054,078,01,28,80,10,00,00,00,00
-1496624517.56891,076,50,53,C0,80,00,00,00,00
-1496624517.56892,077,00,BA,07,6B,7F,F8,3A,04
-1496624517.56893,07D,00,5A,A5,00,20,3F,EF,FE
-1496624517.57991,078,00,28,00,10,00,00,00,00
-1496624517.58832,076,50,53,C0,80,00,00,00,00
-1496624517.58855,077,00,B8,07,6E,7F,F8,42,04
-1496624517.58879,07D,00,5A,A4,10,22,3F,EF,FE
-1496624517.59991,078,01,28,80,10,00,00,00,00
-1496624517.60832,076,50,53,C0,80,00,00,00,00
-1496624517.60855,077,00,B6,07,70,7F,F8,36,06
-1496624517.60879,07D,00,5A,A3,20,24,3F,EF,FE
-1496624517.62067,078,55,29,80,10,00,00,00,00
-1496624517.62842,076,50,53,C0,80,00,00,00,00
-1496624517.62855,077,00,B3,07,70,7F,F8,36,07
-1496624517.62879,07D,00,5A,A2,30,25,BF,EF,FE
-1496624517.64067,078,00,28,00,10,00,00,00,00
-1496624517.6487,076,50,53,C0,80,00,00,00,00
-1496624517.64871,077,00,B0,07,74,7F,F8,3E,09
-1496624517.64892,07D,00,5A,A1,40,27,3F,EF,FE
-1496624517.66042,078,01,28,80,10,00,00,00,00
-1496624517.66905,076,50,53,C0,80,00,00,00,00
-1496624517.66918,077,00,AF,07,78,7F,F8,42,08
-1496624517.66919,07D,00,5A,A0,50,28,BF,EF,FE
-1496624517.6808,078,01,28,80,10,00,00,00,00
-1496624517.6883,076,50,53,C0,80,00,00,00,00
-1496624517.68856,077,00,AC,07,7A,7F,F8,36,0B
-1496624517.6888,07D,00,5A,9F,60,29,BF,EF,FE
-1496624517.70017,078,00,28,00,10,00,00,00,00
-1496624517.70868,076,50,53,C0,80,00,00,00,00
-1496624517.70869,077,00,AA,07,7C,7F,F8,32,0A
-1496624517.70881,07D,00,5A,9E,70,2A,3F,EF,FE
-1496624517.72043,078,55,29,80,10,00,00,00,00
-1496624517.72918,076,50,53,C0,80,00,00,00,00
-1496624517.7292,077,00,A9,07,7E,7F,F8,32,0B
-1496624517.7292,07D,00,5A,9D,80,2A,BF,EF,FE
-1496624517.74081,078,01,28,80,10,00,00,00,00
-1496624517.74831,076,50,53,C0,80,00,00,00,00
-1496624517.74856,077,00,A4,07,7F,7F,F8,3A,0B
-1496624517.74869,07D,00,5A,9C,90,2B,3F,EF,FE
-1496624517.76056,078,00,28,00,10,00,00,00,00
-1496624517.76919,076,50,53,C0,80,00,00,00,00
-1496624517.7692,077,00,A1,07,7F,7F,F8,4A,0B
-1496624517.76921,07D,00,54,A1,A0,2B,BF,EF,FE
-1496624517.78056,078,01,28,80,10,00,00,00,00
-1496624517.78894,076,50,53,C0,80,00,00,00,00
-1496624517.78907,077,00,9D,07,81,7F,F8,3E,0B
-1496624517.78908,07D,00,4B,A9,B0,2C,3F,EF,FE
-1496624517.80019,078,01,28,80,10,00,00,00,00
-1496624517.80857,076,50,53,C0,80,00,00,00,00
-1496624517.80859,077,00,9B,07,81,7F,F8,3E,09
-1496624517.80869,07D,00,43,B0,C0,2C,BF,EF,FE
-1496624517.82094,078,54,29,00,10,00,00,00,00
-1496624517.82832,076,50,53,C0,80,00,00,00,00
-1496624517.82857,077,00,99,07,83,7F,F8,42,0B
-1496624517.8287,07D,00,36,BC,D0,2C,BF,EF,FE
-1496624517.84082,078,01,28,80,10,00,00,00,00
-1496624517.84895,076,50,53,C0,80,00,00,00,00
-1496624517.8492,077,00,92,07,85,7F,F8,46,0A
-1496624517.84921,07D,00,2A,C7,E0,2C,3F,EF,FE
-1496624517.85995,078,01,28,80,10,00,00,00,00
-1496624517.86833,076,50,53,C0,80,00,00,00,00
-1496624517.86858,077,00,91,07,88,7F,F8,3E,0B
-1496624517.86882,07D,00,23,CD,F0,2A,BF,EF,FE
-1496624517.88095,078,00,28,00,10,00,00,00,00
-1496624517.88897,076,50,53,C0,80,00,00,00,00
-1496624517.88933,077,00,90,07,8A,7F,F8,32,09
-1496624517.88934,07D,00,1A,E5,00,28,BF,EF,FE
-1496624517.9002,078,01,28,80,10,00,00,00,00
-1496624517.90847,076,50,53,C0,80,00,00,00,00
-1496624517.90865,077,00,8B,07,90,7F,F8,32,06
-1496624517.90883,07D,00,13,EB,10,26,3F,EF,FE
-1496624517.92008,078,55,29,80,10,00,00,00,00
-1496624517.92833,076,50,53,C0,80,00,00,00,00
-1496624517.92859,077,00,88,07,93,7F,F8,36,04
-1496624517.92871,07D,00,10,ED,20,23,3F,EF,FE
-1496624517.94071,078,00,28,00,10,00,00,00,00
-1496624517.94871,076,50,53,C0,80,00,00,00,00
-1496624517.94872,077,00,86,07,96,7F,F8,36,02
-1496624517.94883,07D,00,0D,EF,30,1F,BF,EF,FE
-1496624517.96059,078,01,28,80,10,00,00,00,00
-1496624517.96909,076,50,53,C0,80,00,00,00,00
-1496624517.9691,077,00,84,07,97,7F,F8,32,01
-1496624517.96921,07D,00,0B,F0,40,1B,BF,EF,FE
-1496624517.98096,078,01,28,80,10,00,00,00,00
-1496624517.98821,076,50,53,C0,80,00,00,00,00
-1496624517.98847,077,00,81,07,99,7F,F8,26,01
-1496624517.98871,07D,00,0A,F0,50,19,3F,EF,FE
-1496624517.99996,078,00,28,00,10,00,00,00,00
-1496624518.00823,076,50,51,C0,80,00,00,00,00
-1496624518.00847,077,00,80,07,99,7F,F8,35,FD
-1496624518.00872,07D,00,08,F1,60,16,3F,EF,FE
-1496624518.02084,078,55,29,80,10,00,00,00,00
-1496624518.02897,076,50,51,C0,80,00,00,00,00
-1496624518.0291,077,00,7E,07,9A,7F,F8,3D,FD
-1496624518.02934,07D,00,08,F0,70,14,3F,EF,FE
-1496624518.04097,078,01,28,80,10,00,00,00,00
-1496624518.04899,076,50,50,C0,80,00,00,00,00
-1496624518.04935,077,00,7C,07,98,7F,F8,35,FD
-1496624518.04936,07D,00,08,EF,80,13,3F,EF,FE
-1496624518.0606,078,00,28,00,10,00,00,00,00
-1496624518.06924,076,50,50,C0,80,00,00,00,00
-1496624518.06925,077,00,7C,07,96,7F,F8,29,FD
-1496624518.06926,07D,00,08,EE,90,11,BF,EF,FE
-1496624518.0806,078,01,28,80,10,00,00,00,00
-1496624518.08863,076,50,4E,C0,80,00,00,00,00
-1496624518.08864,077,00,7B,07,97,7F,F8,21,FD
-1496624518.08873,07D,00,0B,EA,A0,10,BF,EF,FE
-1496624518.10022,078,01,28,80,10,00,00,00,00
-1496624518.10849,076,50,4D,C0,80,00,00,00,00
-1496624518.10864,077,00,79,07,95,7F,F8,31,FB
-1496624518.10873,07D,00,0E,E6,B0,0F,BF,EF,FE
-1496624518.12073,078,54,29,00,10,00,00,00,00
-1496624518.12923,076,50,4C,C0,80,00,00,00,00
-1496624518.12924,077,00,79,07,94,7F,F8,31,FC
-1496624518.12925,07D,00,11,E2,C0,0E,BF,EF,FE
-1496624518.14073,078,01,28,80,10,00,00,00,00
-1496624518.14886,076,50,4C,C0,80,00,00,00,00
-1496624518.14911,077,00,79,07,95,7F,F8,25,FA
-1496624518.14912,07D,00,16,DC,D0,0D,BF,EF,FE
-1496624518.15986,078,01,28,80,10,00,00,00,00
-1496624518.16851,076,50,4C,C0,80,00,00,00,00
-1496624518.16852,077,00,79,07,93,7F,F8,1D,F8
-1496624518.16874,07D,00,1C,D5,E0,0D,3F,EF,FE
-1496624518.18074,078,00,28,00,10,00,00,00,00
-1496624518.18888,076,50,49,C0,80,00,00,00,00
-1496624518.18912,077,00,79,07,96,7F,F8,25,FA
-1496624518.18913,07D,00,22,CE,F0,0C,3F,EF,FE
-1496624518.20012,078,01,28,80,10,00,00,00,00
-1496624518.20924,076,50,49,C0,80,00,00,00,00
-1496624518.20937,077,00,7A,07,96,7F,F8,35,F8
-1496624518.20962,07D,00,23,DC,00,0B,BF,EF,FE
-1496624518.21999,078,55,29,80,10,00,00,00,00
-1496624518.22888,076,50,47,C0,80,00,00,00,00
-1496624518.229,077,00,7A,07,91,7F,F8,2D,F9
-1496624518.22912,07D,00,25,D9,10,0A,BF,EF,FE
-1496624518.24026,078,00,28,00,10,00,00,00,00
-1496624518.24825,076,50,46,C0,80,00,00,00,00
-1496624518.2485,077,00,7A,07,93,7F,F8,25,FA
-1496624518.24875,07D,00,28,D5,20,0A,3F,EF,FE
-1496624518.26039,078,01,28,80,10,00,00,00,00
-1496624518.26913,076,50,44,C0,80,00,00,00,00
-1496624518.26914,077,00,7C,07,92,7F,F8,1D,F7
-1496624518.26915,07D,00,2D,CF,30,09,BF,EF,FE
-1496624518.27987,078,01,28,80,10,00,00,00,00
-1496624518.28825,076,50,42,C0,80,00,00,00,00
-1496624518.2885,077,00,7D,07,92,7F,F8,21,F9
-1496624518.28875,07D,00,36,C5,40,09,3F,EF,FE
-1496624518.3004,078,00,28,00,10,00,00,00,00
-1496624518.30865,076,50,40,C0,80,00,00,00,00
-1496624518.30876,077,00,7D,07,90,7F,F8,21,F9
-1496624518.30877,07D,00,40,BA,50,09,BF,EF,FE
-1496624518.32064,078,55,29,80,10,00,00,00,00
-1496624518.32901,076,50,3F,C0,80,00,00,00,00
-1496624518.32926,077,00,7F,07,90,7F,F8,25,FA
-1496624518.32927,07D,00,45,B4,60,0A,3F,EF,FE
-1496624518.34077,078,01,28,80,10,00,00,00,00
-1496624518.3489,076,50,3D,C0,80,00,00,00,00
-1496624518.34914,077,00,80,07,8E,7F,F8,25,FA
-1496624518.34915,07D,00,49,AF,70,0B,3F,EF,FE
-1496624518.36039,078,00,28,00,10,00,00,00,00
-1496624518.36826,076,50,3A,C0,80,00,00,00,00
-1496624518.36851,077,00,82,07,8E,7F,F8,31,F9
-1496624518.36876,07D,00,4B,AC,80,0C,3F,EF,FE
-1496624518.38066,078,01,28,80,10,00,00,00,00
-1496624518.38914,076,50,38,C0,80,00,00,00,00
-1496624518.38927,077,00,84,07,8B,7F,F8,35,FA
-1496624518.38951,07D,00,4B,AB,90,0D,BF,EF,FE
-1496624518.40079,078,01,28,80,10,00,00,00,00
-1496624518.40827,076,50,35,C0,80,00,00,00,00
-1496624518.40852,077,00,85,07,88,7F,F8,31,FA
-1496624518.40877,07D,00,4C,A9,A0,0F,3F,EF,FE
-1496624518.42164,078,56,29,00,10,00,00,00,00
-1496624518.42891,076,50,33,C0,80,00,00,00,00
-1496624518.42902,077,00,85,07,88,7F,F8,29,FC
-1496624518.42915,07D,00,4E,A6,B0,11,3F,EF,FE
-1496624518.44141,078,01,28,80,10,00,00,00,00
-1496624518.44827,076,50,30,C0,80,00,00,00,00
-1496624518.44852,077,00,87,07,89,7F,F8,35,FB
-1496624518.44877,07D,00,4F,A4,C0,13,3F,EF,FE
-1496624518.46079,078,01,28,80,10,00,00,00,00
-1496624518.46827,076,50,2E,C0,80,00,00,00,00
-1496624518.46852,077,00,87,07,8A,7F,F8,35,FC
-1496624518.46877,07D,00,51,A1,D0,15,3F,EF,FE
-1496624518.48153,078,00,28,00,10,00,00,00,00
-1496624518.48828,076,50,2D,C0,80,00,00,00,00
-1496624518.48853,077,00,87,07,88,7F,F8,35,FF
-1496624518.4889,07D,00,52,9F,E0,18,3F,EF,FE
-1496624518.50153,078,01,28,80,10,00,00,00,00
-1496624518.50892,076,50,2A,C0,80,00,00,00,00
-1496624518.50893,077,00,88,07,8A,7F,F8,2A,00
-1496624518.50894,07D,00,52,9E,F0,1C,3F,EF,FE
-1496624518.52078,078,55,29,80,10,00,00,00,00
-1496624518.52828,076,50,29,C0,80,00,00,00,00
-1496624518.52856,077,00,88,07,8C,7F,F8,35,FF
-1496624518.52878,07D,00,52,AD,00,1F,3F,EF,FE
-1496624518.54153,078,00,28,00,10,00,00,00,00
-1496624518.54829,076,50,26,C0,80,00,00,00,00
-1496624518.54859,077,00,88,07,8D,7F,F8,36,01
-1496624518.54879,07D,00,52,AC,10,22,3F,EF,FE
-1496624518.56141,078,01,28,80,10,00,00,00,00
-1496624518.56843,076,50,24,C0,80,00,00,00,00
-1496624518.56857,077,00,88,07,8E,7F,F8,42,03
-1496624518.56866,07D,00,52,AB,20,24,BF,EF,FE
-1496624518.58079,078,01,28,80,10,00,00,00,00
-1496624518.58893,076,50,21,C0,80,00,00,00,00
-1496624518.58917,077,00,87,07,91,7F,F8,3A,02
-1496624518.58918,07D,00,52,AA,30,26,BF,EF,FE
-1496624518.60042,078,00,28,00,10,00,00,00,00
-1496624518.60829,076,50,20,C0,80,00,00,00,00
-1496624518.60855,077,00,86,07,94,7F,F8,32,04
-1496624518.60879,07D,00,52,A9,40,27,3F,EF,FE
-1496624518.62029,078,55,29,80,10,00,00,00,00
-1496624518.62817,076,50,1F,C0,80,00,00,00,00
-1496624518.62842,077,00,85,07,96,7F,F8,42,04
-1496624518.62867,07D,00,52,A8,50,28,3F,EF,FE
-1496624518.64042,078,01,28,80,10,00,00,00,00
-1496624518.64832,076,50,1D,C0,80,00,00,00,00
-1496624518.64842,077,00,84,07,9A,7F,F8,3A,06
-1496624518.6488,07D,00,52,A7,60,28,BF,EF,FE
-1496624518.66155,078,00,28,00,10,00,00,00,00
-1496624518.66856,076,50,1C,C0,80,00,00,00,00
-1496624518.66857,077,00,82,07,9A,7F,F8,3E,05
-1496624518.66867,07D,00,52,A6,70,29,3F,EF,FE
-1496624518.6813,078,01,28,80,10,00,00,00,00
-1496624518.6883,076,50,1A,C0,80,00,00,00,00
-1496624518.68856,077,00,81,07,9C,7F,F8,2E,06
-1496624518.6888,07D,00,52,A5,80,29,BF,EF,FE
-1496624518.70042,078,01,28,80,10,00,00,00,00
-1496624518.70918,076,50,1A,C0,80,00,00,00,00
-1496624518.70943,077,00,7E,07,A0,7F,F8,36,06
-1496624518.70944,07D,00,52,A4,90,2A,3F,EF,FE
-1496624518.72156,078,54,29,00,10,00,00,00,00
-1496624518.72845,076,50,18,C0,80,00,00,00,00
-1496624518.72857,077,00,7C,07,9F,7F,F8,3A,07
-1496624518.72881,07D,00,52,A3,A0,2A,BF,EF,FE
-1496624518.74131,078,01,28,80,10,00,00,00,00
-1496624518.7487,076,50,17,C0,80,00,00,00,00
-1496624518.74871,077,00,7B,07,A2,7F,F8,46,05
-1496624518.74872,07D,00,52,A2,B0,2A,BF,EF,FE
-1496624518.76044,078,01,28,80,10,00,00,00,00
-1496624518.76861,076,50,15,C0,80,00,00,00,00
-1496624518.76869,077,00,79,07,A5,7F,F8,3A,08
-1496624518.76906,07D,00,52,A1,C0,2B,BF,EF,FE
-1496624518.78144,078,00,28,00,10,00,00,00,00
-1496624518.78834,076,50,15,C0,80,00,00,00,00
-1496624518.78857,077,00,77,07,A4,7F,F8,36,06
-1496624518.78869,07D,00,52,A0,D0,2B,BF,EF,FE
-1496624518.80032,078,01,28,80,10,00,00,00,00
-1496624518.80833,076,50,13,C0,80,00,00,00,00
-1496624518.80844,077,00,74,07,A8,7F,F8,36,05
-1496624518.80869,07D,00,52,9F,E0,2C,3F,EF,FE
-1496624518.82057,078,55,29,80,10,00,00,00,00
-1496624518.8292,076,50,11,C0,80,00,00,00,00
-1496624518.82932,077,00,72,07,AA,7F,F8,3E,07
-1496624518.82933,07D,00,54,9C,F0,2C,3F,EF,FE
-1496624518.84032,078,00,28,00,10,00,00,00,00
-1496624518.84909,076,50,10,C0,80,00,00,00,00
-1496624518.8491,077,00,71,07,AC,7F,F8,3A,07
-1496624518.8492,07D,00,54,AB,00,2D,3F,EF,FE
-1496624518.85982,078,01,28,80,10,00,00,00,00
-1496624518.86933,076,50,0D,C0,80,00,00,00,00
-1496624518.86934,077,00,6D,07,AF,7F,F8,3A,06
-1496624518.86935,07D,00,54,AA,10,2D,BF,EF,FE
-1496624518.88045,078,01,28,80,10,00,00,00,00
