Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624511.61417,25C,01,FD,06,4D,24,18,82,70
-1496624511.61428,091,FF,FE,80,B6,6E,5B,30,00
-1496624511.61441,092,6F,BF,6F,81,0F,A0,91,5B
-1496624511.61578,186,14,27,01,F4,00,ED,04,00
-1496624511.61591,187,DE,14,08,00,00,50,00,00
-1496624511.61592,18A,00,20,18,00,14,00,00,00
-1496624511.61593,42C,88,00,00,00,54,A0,00,00
-1496624511.61856,047,20,00,00,00,00,00,00,00
-1496624511.61857,167,72,80,38,09,FF,E0,00,00
-1496624511.61866,202,0C,84,42,6D,60,EE,01,6F
-1496624511.61878,204,E0,00,7D,02,49,F4,12,40
-1496624511.6188,217,01,54,01,2A,01,4A,01,1F
-1496624511.6188,25C,02,02,06,51,24,18,82,70
-1496624511.61891,085,74,48,80,00,47,30,7C,7D
-1496624511.61916,3CC,00,00,00,00,00,00,00,00
-1496624511.62053,3A8,E0,00,9E,C7,00,00,00,00
-1496624511.62078,078,55,29,80,10,00,00,00,00
-1496624511.62103,422,00,00,00,8E,3C,12,FF,00
-1496624511.62128,423,AB,A0,00,00,00,00,00,00
-1496624511.62141,430,37,01,58,34,C8,79,F7,00
-1496624511.62529,091,FF,FE,80,BD,66,5C,30,00
-1496624511.6253,092,6F,C3,6F,7A,0F,A0,93,5C
-1496624511.62816,165,10,C3,4B,00,00,00,00,00
-1496624511.62817,167,72,80,37,09,FF,E0,00,00
-1496624511.62818,076,36,52,C0,80,00,00,00,00
-1496624511.62819,077,01,6A,08,89,7F,F8,01,FA
-1496624511.62841,07D,00,00,F8,70,00,3F,EF,FE
-1496624511.62866,082,7E,08,94,04,A9,80,40,00
-1496624511.62891,085,74,47,80,00,47,40,7C,7D
-1496624511.62916,200,02,95,80,00,80,36,09,40
-1496624511.62941,202,0C,83,4A,6F,60,EE,01,6F
-1496624511.62966,204,E4,00,7D,02,49,F3,12,40
-1496624511.62991,213,FF,FF,08,04,00,02,01,40
-1496624511.63028,214,80,00,00,00,00,00,78,70
-1496624511.6303,216,9E,17,6F,04,82,00,0E,32
-1496624511.63053,217,01,54,01,2B,01,4A,01,1F
-1496624511.63078,230,00,02,00,00,00,00,00,00
-1496624511.63103,25C,01,FF,06,4C,24,18,82,6F
-1496624511.63128,3CA,FF,80,08,00,00,00,00,00
-1496624511.63166,415,01,70,F0,7F,0F,FF,0F,FF
-1496624511.63178,4B0,9F,00,00,00,70,00,00,F8
-1496624511.63441,091,FF,FE,80,B5,6D,5D,30,00
-1496624511.63442,092,6F,A8,6F,82,0F,A0,A5,5D
-1496624511.63579,242,00,EB,20,0A,E7,00,00,01
-1496624511.6358,186,14,27,01,F4,00,ED,04,00
-1496624511.63591,187,DD,14,08,00,00,60,00,00
-1496624511.63856,047,20,00,00,00,00,00,00,00
-1496624511.63857,167,72,80,35,09,FF,E0,00,00
-1496624511.63879,202,0C,82,52,6F,62,EE,01,6F
-1496624511.6388,217,01,53,01,2B,01,4A,01,1E
-1496624511.63881,204,E8,00,7D,02,48,F2,12,4B
-1496624511.63891,085,74,47,80,00,46,50,7C,7D
-1496624511.63892,25C,01,FA,06,50,24,18,82,71
-1496624511.64154,3A8,E0,00,9E,C4,00,00,00,00
-1496624511.64166,078,00,28,00,10,00,00,00,00
-1496624511.64554,091,FF,FE,80,B5,6C,5E,30,00
-1496624511.64555,092,6F,BB,6F,80,0F,A0,93,5E
-1496624511.64841,165,10,C3,4B,00,00,00,00,00
-1496624511.64842,167,72,80,33,09,FF,E0,00,00
-1496624511.64843,076,36,51,C0,80,00,00,00,00
-1496624511.64844,077,01,6A,08,89,7F,F7,E9,FA
-1496624511.64845,07D,00,00,F7,80,00,3F,EF,FE
-1496624511.64866,082,7E,08,94,04,A9,80,40,00
-1496624511.64891,085,74,46,80,00,46,60,7C,7D
-1496624511.64916,200,02,95,80,00,80,36,0B,3E
-1496624511.64941,202,0C,81,5A,6F,62,EE,01,6F
-1496624511.64966,204,EC,00,7D,02,48,F1,12,36
-1496624511.64979,213,FF,FF,08,04,00,02,01,40
-1496624511.65004,214,80,00,00,00,00,00,77,80
-1496624511.65029,216,A0,19,70,05,82,00,0F,2D
-1496624511.65054,217,01,53,01,2B,01,4A,01,1E
-1496624511.65079,230,00,02,00,00,00,00,00,00
-1496624511.65104,25C,01,FE,06,4C,24,18,82,72
-1496624511.65129,3CC,00,00,00,00,00,00,00,00
-1496624511.65154,415,01,71,F4,7D,0F,FF,0F,FF
-1496624511.65179,4B0,9F,00,00,00,80,00,00,F7
-1496624511.65441,091,FF,FE,80,B8,68,5F,30,00
-1496624511.65443,092,6F,B4,6F,7A,0F,A0,9F,5F
-1496624511.65579,186,14,27,01,F4,00,ED,04,00
-1496624511.6558,187,DD,14,08,00,00,60,00,00
-1496624511.65867,202,0C,7F,62,6F,62,EE,01,70
-1496624511.65868,047,20,00,00,00,00,00,00,00
-1496624511.65869,167,72,80,35,09,FF,E0,00,00
-1496624511.6587,204,F0,00,7D,02,48,F0,12,36
-1496624511.65871,217,01,55,01,2B,01,4A,01,1E
-1496624511.65872,25C,01,FB,06,50,24,18,82,72
-1496624511.65891,085,74,45,80,00,46,70,7C,7D
-1496624511.66154,3A8,E0,00,9E,C4,00,00,00,00
-1496624511.66166,078,01,28,80,10,00,00,00,00
-1496624511.66168,3CA,FF,80,08,00,00,00,00,00
-1496624511.66554,091,FF,FE,80,B5,6A,60,30,00
-1496624511.66555,092,6F,B2,6F,7A,0F,A0,A0,60
-1496624511.66579,42C,88,00,00,00,54,A0,00,00
-1496624511.66842,165,10,C3,4B,00,00,00,00,00
-1496624511.66843,167,72,80,36,09,FF,E0,00,00
-1496624511.66867,076,36,50,C0,80,00,00,00,00
-1496624511.66868,077,01,6A,08,8A,7F,F7,F9,FC
-1496624511.66869,07D,00,00,F6,90,00,3F,EF,FE
-1496624511.66879,082,7E,08,94,04,A9,80,40,00
-1496624511.66891,083,00,20,00,00,00,00,00,00
-1496624511.66916,085,74,44,80,00,46,80,7C,7D
-1496624511.66941,200,02,95,80,00,80,36,0D,3C
-1496624511.66966,213,FF,FF,08,04,00,02,01,40
-1496624511.66979,214,80,00,00,00,00,00,76,90
-1496624511.67004,202,0C,7E,6A,6F,64,EE,01,70
-1496624511.67029,204,F4,00,7D,02,48,EF,12,51
-1496624511.67054,216,A0,1A,72,06,82,00,10,43
-1496624511.67078,217,01,55,01,2B,01,4A,01,1E
-1496624511.67104,2A1,FF,FF,FF,FF,00,00,00,00
-1496624511.67128,415,01,71,F8,7C,0F,FF,0F,FF
-1496624511.67154,4B0,9F,00,00,00,90,00,00,F6
-1496624511.67191,230,00,02,00,00,00,00,00,00
-1496624511.67216,25C,01,FB,06,4C,24,18,82,72
-1496624511.67479,091,FF,FE,80,B4,6A,61,30,00
-1496624511.6748,092,6F,B9,6F,73,0F,A0,9F,61
-1496624511.67491,242,00,EB,20,0A,E7,00,00,01
-1496624511.67516,186,14,24,01,F4,00,ED,04,00
-1496624511.67541,187,DD,14,08,00,00,60,00,00
-1496624511.67679,455,00,00,00,00,00,00,00,00
-1496624511.67691,047,20,00,00,00,00,00,00,00
-1496624511.67829,167,72,80,36,09,FF,E0,00,00
-1496624511.67867,202,0C,7D,72,6F,64,EE,01,70
-1496624511.67868,204,F8,00,7D,02,48,EE,12,3B
-1496624511.67869,217,01,57,01,2D,01,4A,01,1E
-1496624511.6787,25C,01,FB,06,52,24,18,82,72
-1496624511.67871,085,74,44,80,00,45,90,7C,7D
-1496624511.67879,3CC,00,00,00,00,00,00,00,00
-1496624511.68167,3A8,E0,00,9E,C4,00,00,00,00
-1496624511.68168,078,01,28,80,10,00,00,00,00
-1496624511.68169,3CD,00,00,00,FF,FF,00,00,00
-1496624511.68169,3D8,00,00,00,00,80,45,F0,00
-1496624511.68554,04A,02,00,00,18,00,00,00,00
-1496624511.68556,04B,00,00,18,D8,C0,18,C0,00
-1496624511.68579,04C,20,6B,BF,00,00,00,00,00
-1496624511.6858,091,FF,FE,80,B1,6C,62,30,00
-1496624511.68581,092,6F,AC,6F,78,0F,A0,A6,62
-1496624511.68842,165,10,C3,4B,00,00,00,00,00
-1496624511.68843,167,72,80,36,09,FF,E0,00,00
-1496624511.68855,076,36,4E,C0,80,00,00,00,00
-1496624511.68867,077,01,6A,08,88,7F,F7,FD,FA
-1496624511.68868,07D,00,00,F5,A0,00,3F,EF,FE
-1496624511.68869,082,7F,08,94,04,A9,80,40,00
-1496624511.68879,085,74,43,80,00,45,A0,7C,7D
-1496624511.68917,200,02,95,80,00,80,36,0F,3A
-1496624511.68942,202,0C,7C,7A,6F,64,EE,01,70
-1496624511.68954,213,FF,FF,08,04,00,02,01,40
-1496624511.68979,204,FC,00,7D,02,48,ED,12,3B
-1496624511.69004,214,80,00,00,00,00,00,75,A0
-1496624511.69029,216,A1,1B,73,08,82,00,11,42
-1496624511.69054,217,01,57,01,2D,01,4A,01,1E
-1496624511.69079,230,00,02,00,00,00,00,00,00
-1496624511.69104,3CA,FF,80,08,00,00,00,00,00
-1496624511.69129,415,01,73,FC,79,0F,FF,0F,FF
-1496624511.69154,416,56,00,F8,00,01,00,00,00
-1496624511.69179,4B0,9F,00,00,00,A0,00,00,F5
-1496624511.69204,25C,01,F8,06,4C,24,18,82,73
-1496624511.69467,091,FF,FE,80,B2,6A,63,30,00
-1496624511.69479,092,6F,B3,6F,77,0F,A0,9F,63
-1496624511.69504,186,14,24,01,F4,00,ED,04,00
-1496624511.69529,187,DD,14,08,00,00,60,00,00
-1496624511.69792,047,20,00,00,00,00,00,00,00
-1496624511.69793,167,72,80,37,09,FF,E0,00,00
-1496624511.69817,202,0C,89,02,6F,66,EE,01,72
-1496624511.69818,217,01,57,01,2D,01,4A,01,1E
-1496624511.69829,204,C0,00,7D,02,47,FC,12,36
-1496624511.69855,085,74,42,80,00,45,B0,7C,7D
-1496624511.69879,25C,01,FD,06,51,24,18,82,73
-1496624511.70142,3A8,E0,00,9E,C2,00,00,00,00
-1496624511.70167,078,00,28,00,10,00,00,00,00
-1496624511.70555,091,FF,FE,80,B2,69,64,30,00
-1496624511.70556,092,6F,B6,6F,76,0F,A0,9C,64
-1496624511.70817,165,10,C3,4B,00,00,00,00,00
-1496624511.7083,167,72,80,39,09,FF,E0,00,00
-1496624511.70831,076,36,4D,C0,80,00,00,00,00
-1496624511.70842,077,01,6B,08,88,7F,F7,F9,FA
-1496624511.70855,07D,00,00,F4,B0,00,3F,EF,FE
-1496624511.70879,082,7F,08,94,04,A9,80,40,00
-1496624511.70904,085,74,41,80,00,45,C0,7C,7D
-1496624511.70929,178,02,21,01,FE,4E,60,CE,4D
-1496624511.70942,213,FF,FF,08,04,00,02,01,40
-1496624511.70979,214,80,00,00,00,00,00,74,B0
-1496624511.70992,216,A2,1D,75,08,82,00,12,00
-1496624511.71017,217,01,57,01,2D,01,4A,01,1F
-1496624511.71042,3CC,00,00,00,00,00,00,00,00
-1496624511.71067,200,02,95,80,00,80,35,01,49
-1496624511.71092,415,01,74,C0,87,0F,FF,0F,FF
-1496624511.71117,202,0C,88,0A,6F,66,EE,01,72
-1496624511.71142,204,C4,00,7D,02,47,FB,12,4B
-1496624511.71167,4B0,9F,00,00,00,B0,00,00,F4
-1496624511.71429,230,00,02,00,00,00,00,00,00
-1496624511.71431,25C,01,FA,06,4B,24,18,82,72
-1496624511.71442,091,FF,FE,80,B0,6A,65,30,00
-1496624511.71454,092,6F,B0,6F,7B,0F,A0,9C,65
-1496624511.71605,242,00,EB,20,0A,E7,00,00,01
-1496624511.71607,186,14,24,01,F4,00,ED,04,00
-1496624511.71608,187,DD,14,08,00,00,60,00,00
-1496624511.71609,18A,00,20,18,00,14,00,00,00
-1496624511.71609,40A,C0,00,00,45,15,13,75,00
-1496624511.71618,42C,88,00,00,00,54,A0,00,00
-1496624511.71755,047,20,00,00,00,00,00,00,00
-1496624511.71756,167,72,80,3A,09,FF,E0,00,00
-1496624511.71767,202,0C,86,12,6F,60,EE,01,73
-1496624511.7178,204,C8,00,7D,02,47,FA,12,4B
-1496624511.71804,217,01,56,01,2C,01,4C,01,1F
-1496624511.7183,25C,01,FC,06,52,24,18,82,71
-1496624511.71855,085,74,40,80,00,45,D0,7C,7D
-1496624511.72117,3A8,E0,00,9E,C4,00,00,00,00
-1496624511.7213,078,55,29,80,10,00,00,00,00
-1496624511.72131,3CA,FF,80,08,00,00,00,00,00
-1496624511.72142,422,00,00,00,8E,3C,12,FF,00
-1496624511.72143,423,AB,A0,00,00,00,00,00,00
-1496624511.72167,430,37,01,58,34,C8,79,77,00
-1496624511.72567,091,FF,FE,80,AE,6B,66,30,00
-1496624511.72568,092,6F,BA,6F,73,0F,A0,99,66
-1496624511.7283,165,10,C3,4B,00,00,00,00,00
-1496624511.72855,167,72,80,38,09,FF,E0,00,00
-1496624511.72857,076,36,4C,C0,80,00,00,00,00
-1496624511.72858,077,01,6B,08,87,7F,F7,F5,F9
-1496624511.72858,07D,00,00,F3,C0,00,3F,EF,FE
-1496624511.72867,082,7E,08,94,04,A9,80,40,00
-1496624511.72892,085,74,40,80,00,43,E0,7C,7E
-1496624511.72917,200,02,95,80,00,80,36,03,46
-1496624511.72942,213,FF,FF,08,04,00,02,01,40
-1496624511.72967,214,80,00,00,00,00,00,73,C0
-1496624511.7298,202,0C,85,1A,6F,60,EE,01,73
-1496624511.73005,204,CC,00,7D,02,47,F9,12,30
-1496624511.7303,216,A4,1E,75,09,82,00,13,00
-1496624511.73055,217,01,56,01,2C,01,4C,01,1F
-1496624511.7308,415,01,73,C4,87,0F,FF,0F,FF
-1496624511.73105,4B0,9F,00,00,00,C0,00,00,F3
-1496624511.73255,230,00,02,00,00,00,00,00,00
-1496624511.73256,25C,01,FD,06,4C,24,18,82,71
-1496624511.73517,091,FF,FE,80,AB,6D,67,30,00
-1496624511.7353,092,6F,AB,6F,7A,0F,A0,A0,67
-1496624511.73531,186,14,24,01,F4,00,ED,04,00
-1496624511.73532,187,DC,14,08,00,00,70,00,00
-1496624511.73805,202,0C,85,22,6F,60,EE,01,72
-1496624511.73806,047,20,00,00,00,00,00,00,00
-1496624511.73807,167,72,80,38,09,FF,E0,00,00
-1496624511.73818,204,D0,00,7D,02,47,F8,12,36
-1496624511.73819,217,01,55,01,2C,01,4D,01,21
-1496624511.7383,25C,01,F8,06,50,24,18,82,71
-1496624511.73855,085,74,3F,80,00,44,F0,7C,7D
-1496624511.7388,3CC,00,00,00,00,00,00,00,00
-1496624511.74142,3A8,E0,00,9E,C1,00,00,00,00
-1496624511.74155,078,01,28,80,10,00,00,00,00
-1496624511.74542,091,FF,FE,80,AA,6D,68,30,00
-1496624511.74555,092,6F,AF,6F,79,0F,A0,9C,68
-1496624511.7483,350,00,00,00,00,00,00,00,00
-1496624511.74831,165,10,C3,4B,00,00,00,00,00
-1496624511.74832,167,72,80,38,09,FF,E0,00,00
-1496624511.74833,3E0,00,00,00,00,80,00,00,00
-1496624511.74834,076,36,49,C0,80,00,00,00,00
-1496624511.74843,077,01,6B,08,86,7F,F7,ED,F8
-1496624511.74868,07D,00,00,F2,D0,00,3F,EF,FE
-1496624511.7488,082,7E,08,94,00,A9,80,40,00
-1496624511.74917,085,74,3D,80,00,56,00,7C,7C
-1496624511.7493,200,02,95,80,00,80,36,05,44
-1496624511.74955,202,0C,84,2A,6F,62,EE,01,72
-1496624511.7498,204,D4,00,7D,02,45,F7,12,36
-1496624511.75005,213,FF,FF,08,04,00,02,01,40
-1496624511.7503,214,80,00,00,00,00,00,72,D0
-1496624511.75055,216,A5,20,76,0B,82,00,14,55
-1496624511.75067,217,01,55,01,2C,01,4D,01,21
-1496624511.75105,230,00,02,00,00,00,00,00,00
-1496624511.75118,25C,01,F7,06,4C,24,18,82,71
-1496624511.75142,3CA,FF,80,08,00,00,00,00,00
-1496624511.75167,415,01,72,C8,87,0F,FF,0F,FF
-1496624511.75192,4B0,9F,00,00,00,D0,00,00,F2
-1496624511.75455,091,FF,FE,80,A9,6D,69,30,00
-1496624511.75467,092,6F,B5,6F,72,0F,A0,9C,69
-1496624511.75492,242,00,EB,20,0A,E7,00,00,01
-1496624511.75517,186,14,24,01,F4,00,ED,04,00
-1496624511.75542,187,DC,14,08,00,00,70,00,00
-1496624511.7583,047,20,00,00,00,00,00,00,00
-1496624511.75831,167,72,80,38,09,FF,E0,00,00
-1496624511.75832,202,0C,84,32,6F,62,EE,01,71
-1496624511.75833,217,01,57,01,2C,01,4D,01,24
-1496624511.75834,204,D8,00,7D,02,45,F6,12,2B
-1496624511.75856,085,74,3D,80,00,54,10,7C,7D
-1496624511.7588,25C,01,F8,06,51,24,18,82,71
-1496624511.76143,3A8,E0,00,9E,BF,00,00,00,00
-1496624511.76155,078,00,28,00,10,00,00,00,00
-1496624511.76543,42C,88,00,00,00,54,A0,00,00
-1496624511.76555,091,FF,FE,80,AA,6B,6A,30,00
-1496624511.76556,092,6F,AB,6F,7C,0F,A0,9B,6A
-1496624511.76843,165,10,C3,4B,00,00,00,00,00
-1496624511.76844,167,72,80,38,09,FF,E0,00,00
-1496624511.76845,076,36,48,C0,80,00,00,00,00
-1496624511.76846,077,01,6C,08,85,7F,F7,F9,FA
-1496624511.76846,07D,00,00,F1,E0,00,3F,EF,FE
-1496624511.7688,081,00,00,00,00,00,00,00,00
-1496624511.76893,082,7D,08,94,04,A9,80,40,00
-1496624511.76918,083,00,20,00,00,00,00,00,00
-1496624511.7693,085,74,3C,80,00,54,20,7C,7D
-1496624511.76955,200,02,95,80,00,80,36,07,42
-1496624511.7698,202,0C,83,3A,6F,64,EE,01,71
-1496624511.77018,204,DC,00,7D,02,45,F5,12,3B
-1496624511.7703,213,FF,FF,08,04,00,02,01,40
-1496624511.77055,214,80,00,00,00,00,00,71,E0
-1496624511.7708,216,A7,21,77,0C,82,00,15,55
-1496624511.77105,217,01,57,01,2D,01,4D,01,24
-1496624511.7713,230,00,02,00,00,00,00,00,00
-1496624511.77155,2A1,FF,FF,FF,FF,00,00,00,00
-1496624511.7718,3A7,00,40,0A,0C,5F,00,00,00
-1496624511.77205,25C,01,F9,06,4C,24,18,82,71
-1496624511.7723,33B,00,00,00,00,00,00,00,00
-1496624511.77255,3CC,00,00,00,00,00,00,00,00
-1496624511.7728,3E6,00,01,04,08,80,00,00,00
-1496624511.77305,415,01,73,CC,85,0F,FF,0F,FF
-1496624511.77318,4B0,9F,00,00,00,E0,00,00,F1
-1496624511.77456,091,FF,FE,80,A6,6E,6B,30,00
-1496624511.77468,092,6F,BC,6F,7B,0F,A0,8A,6B
-1496624511.77605,186,14,21,01,F4,00,ED,04,00
-1496624511.77607,187,DC,14,08,00,00,70,00,00
-1496624511.77768,455,00,00,00,00,00,00,00,00
-1496624511.77769,202,0C,81,42,6F,64,EE,01,72
-1496624511.7777,047,20,00,00,00,00,00,00,00
-1496624511.77771,167,72,80,37,09,FF,E0,00,00
-1496624511.7778,204,E0,00,7D,02,45,F4,12,3B
-1496624511.77805,217,01,58,01,2D,01,4C,01,24
-1496624511.7783,25C,01,FD,06,50,24,18,82,71
-1496624511.77856,085,74,3B,80,00,54,30,7C,7D
-1496624511.78118,3A8,E0,00,9E,C1,00,00,00,00
-1496624511.7813,078,01,28,80,10,00,00,00,00
-1496624511.78132,3CA,FF,80,08,00,00,00,00,00
-1496624511.78518,3A6,00,40,0A,0C,5F,00,00,00
-1496624511.78543,04A,02,00,00,18,00,00,00,00
-1496624511.78544,04B,00,00,18,D8,C0,18,C0,00
-1496624511.78545,04C,20,6B,BF,00,00,00,00,00
-1496624511.78546,091,FF,FE,80,A9,6A,6C,30,00
-1496624511.78547,092,6F,B2,6F,79,0F,A0,95,6C
-1496624511.78806,165,10,C3,4B,00,00,00,00,00
-1496624511.78831,167,72,80,37,09,FF,E0,00,00
-1496624511.78832,076,36,46,C0,80,00,00,00,00
-1496624511.78833,077,01,6C,08,84,7F,F7,FD,FA
-1496624511.78834,07D,00,00,F0,F0,00,3F,EF,FE
-1496624511.78868,082,7D,08,94,04,A9,80,40,00
-1496624511.78893,085,74,3B,80,00,53,40,7C,7D
-1496624511.78906,200,02,95,80,00,80,36,09,40
-1496624511.78931,213,FF,FF,08,04,00,02,01,40
-1496624511.78955,214,80,00,00,00,00,00,70,F0
-1496624511.7898,202,0C,80,4A,6F,64,EE,01,72
-1496624511.79006,204,E4,00,7D,02,45,F3,12,2B
-1496624511.7903,216,A8,23,79,0E,82,00,16,55
-1496624511.79055,217,01,58,01,2D,01,4C,01,24
-1496624511.7908,415,01,74,D0,83,0F,FF,0F,FF
-1496624511.79105,416,57,00,F7,00,01,00,00,00
-1496624511.7913,4B0,9F,00,00,00,F0,00,00,F0
-1496624511.79268,230,00,02,00,00,00,00,00,00
-1496624511.7928,25C,01,F7,06,4C,24,18,82,71
-1496624511.79543,091,FF,FE,80,A9,69,6D,30,00
-1496624511.79568,092,6F,B1,6F,73,0F,A0,9B,6D
-1496624511.79569,242,00,EB,20,0A,E7,00,00,01
-1496624511.7957,186,14,21,01,F4,00,ED,04,00
-1496624511.79571,187,DC,14,08,00,00,70,00,00
-1496624511.79856,202,0C,7E,52,6F,66,EE,01,73
-1496624511.79857,047,20,00,00,00,00,00,00,00
-1496624511.79858,167,72,80,37,09,FF,E0,00,00
-1496624511.79859,204,E8,00,7D,02,44,F2,12,15
-1496624511.7986,217,01,58,01,2D,01,4D,01,24
-1496624511.79861,25C,01,F9,06,51,24,18,82,71
-1496624511.79881,085,74,3A,80,00,53,50,7C,7D
-1496624511.79905,3CC,00,00,00,00,00,00,00,00
-1496624511.80043,3A8,E0,00,9E,C2,00,00,00,00
-1496624511.8008,078,01,28,80,10,00,00,00,00
-1496624511.80468,091,FF,FE,80,B1,60,6E,30,00
-1496624511.80481,092,6F,BB,6F,7B,0F,A0,88,6E
-1496624511.80756,165,10,C3,4B,00,00,00,00,00
-1496624511.80781,167,72,80,37,09,FF,E0,00,00
-1496624511.80806,076,36,44,C0,80,00,00,00,00
-1496624511.80831,077,01,6D,08,85,7F,F7,F5,FA
-1496624511.80856,07D,00,00,FF,00,00,3F,EF,FE
-1496624511.80881,082,7E,08,94,00,A9,80,40,00
-1496624511.80906,085,74,3A,80,00,52,60,7C,7D
-1496624511.80918,178,02,21,01,FE,4E,60,CE,4D
-1496624511.80943,213,FF,FF,08,04,00,02,01,40
-1496624511.80968,214,80,00,00,00,00,00,7F,00
-1496624511.80993,216,A8,24,7A,0F,82,00,17,55
-1496624511.81031,217,01,58,01,2D,01,4D,01,21
-1496624511.81043,415,01,74,D4,82,0F,FF,0F,FF
-1496624511.81068,200,02,95,80,00,80,36,0B,3E
-1496624511.81093,3CA,FF,80,08,00,00,00,00,00
-1496624511.81118,202,0C,7D,5A,6F,66,EE,01,73
-1496624511.81143,204,EC,00,7D,02,44,F1,12,15
-1496624511.81168,4B0,9F,00,00,00,00,00,00,FF
-1496624511.81318,230,00,02,00,00,00,00,00,00
-1496624511.81319,25C,01,FA,06,4D,24,18,82,71
-1496624511.81456,091,FF,FE,80,AD,63,6F,30,00
-1496624511.81481,092,6F,AF,6F,7E,0F,A0,90,6F
-1496624511.81506,186,14,21,01,F4,00,ED,04,00
-1496624511.81543,187,DC,14,08,00,00,70,00,00
-1496624511.81556,18A,00,20,18,00,14,00,00,00
-1496624511.81581,3E5,00,00,00,00,80,00,00,00
-1496624511.81606,42C,88,00,00,00,54,A0,00,00
-1496624511.81743,047,20,00,00,00,00,00,00,00
-1496624511.81745,167,72,80,36,09,FF,E0,00,00
-1496624511.81906,202,0C,7C,62,6F,60,EE,01,73
-1496624511.81907,217,01,58,01,2D,01,4E,01,21
-1496624511.81908,204,F0,00,7D,02,43,F0,12,25
-1496624511.81909,085,74,3A,80,00,50,70,7C,7E
-1496624511.81909,25C,01,F3,06,51,24,18,82,71
-1496624511.82043,3A8,E0,00,9E,BF,00,00,00,00
-1496624511.82068,078,54,29,00,10,00,00,00,00
-1496624511.82093,422,00,00,00,8E,3C,12,FF,00
-1496624511.82118,423,AB,A0,00,00,00,00,00,00
-1496624511.82143,430,37,01,58,34,C8,79,77,00
-1496624511.82543,091,FF,FE,80,B7,58,70,30,00
-1496624511.82545,092,6F,BA,6F,7D,0F,A0,85,70
-1496624511.82831,165,10,C3,4B,00,00,00,00,00
-1496624511.82832,167,72,80,34,09,FF,E0,00,00
-1496624511.82833,076,36,43,C0,80,00,00,00,00
-1496624511.82834,077,01,6C,08,86,7F,F7,F1,FA
-1496624511.82835,07D,00,00,FE,10,00,3F,EF,FE
-1496624511.82868,082,7F,08,94,00,A9,80,40,00
-1496624511.82893,085,74,39,80,00,51,80,7C,7D
-1496624511.82906,200,02,95,80,00,80,36,0D,3C
-1496624511.82931,202,0C,7B,6A,72,60,EE,01,73
-1496624511.82956,213,FF,FF,08,04,00,02,01,40
-1496624511.82981,204,F4,00,7D,02,43,EF,12,0A
-1496624511.83018,214,80,00,00,00,00,00,7E,10
-1496624511.83031,216,AA,25,7C,10,82,00,18,55
-1496624511.83056,217,01,58,01,2D,01,4E,01,21
-1496624511.83081,230,00,02,00,00,00,00,00,00
-1496624511.83106,3CC,00,00,00,00,00,00,00,00
-1496624511.83131,415,01,74,D8,81,0F,FF,0F,FF
-1496624511.83156,4B0,9F,00,00,00,10,00,00,FE
-1496624511.83181,25C,01,F8,06,4D,24,18,82,73
-1496624511.83468,091,FF,FE,80,B6,58,71,30,00
-1496624511.83493,092,6F,B8,6F,7D,0F,A0,86,71
-1496624511.83518,186,14,21,01,F4,00,ED,04,00
-1496624511.83543,187,DB,14,08,00,00,80,00,00
-1496624511.83568,242,00,EB,20,0B,E7,00,00,01
-1496624511.83844,202,0C,7A,72,72,60,EE,01,73
-1496624511.83845,047,20,00,00,00,00,00,00,00
-1496624511.83846,167,72,80,35,09,FF,E0,00,00
-1496624511.83847,204,F8,00,7D,02,43,EE,12,0A
-1496624511.83847,217,01,5A,01,2D,01,4E,01,21
-1496624511.83856,25C,01,F7,06,51,24,18,82,73
-1496624511.83869,085,74,39,80,00,50,90,7C,7D
-1496624511.84131,3A8,E0,00,9E,BC,00,00,00,00
-1496624511.84144,078,01,28,80,10,00,00,00,00
-1496624511.84145,3CA,FF,80,08,00,00,00,00,00
-1496624511.84656,091,FF,FE,80,B7,56,72,30,00
-1496624511.84669,092,6F,BA,6F,79,0F,A0,87,72
-1496624511.84681,165,10,C3,4B,00,00,00,00,00
-1496624511.84819,167,72,80,37,09,FF,E0,00,00
-1496624511.84831,076,36,43,C0,80,00,00,00,00
-1496624511.84833,077,01,6C,08,89,7F,F7,FD,FB
-1496624511.84844,07D,00,00,FD,20,00,3F,EF,FE
-1496624511.84869,082,7F,08,94,04,A9,80,40,00
-1496624511.84894,085,74,39,80,00,4E,A0,7C,7E
-1496624511.84919,200,02,95,80,00,80,36,0F,3A
-1496624511.84944,202,0C,79,7A,72,62,EE,01,73
-1496624511.84956,213,FF,FF,08,04,00,02,01,40
-1496624511.84981,214,80,00,00,00,00,00,7D,20
-1496624511.85006,204,FC,00,7D,02,42,ED,12,15
-1496624511.85031,216,AB,27,7C,12,82,00,19,55
-1496624511.85056,217,01,5A,01,2D,01,4E,01,21
-1496624511.85081,415,01,75,DC,7F,0F,FF,0F,FF
-1496624511.85106,4B0,9F,00,00,00,20,00,00,FD
-1496624511.85256,230,00,02,00,00,00,00,00,00
-1496624511.85269,25C,01,F3,06,4C,24,18,82,72
-1496624511.85556,091,FF,FE,80,BB,51,73,30,00
-1496624511.85557,092,6F,BB,6F,75,0F,A0,89,73
-1496624511.85558,186,14,21,01,F4,00,ED,04,00
-1496624511.85559,187,DB,14,08,00,00,80,00,00
-1496624511.85844,202,0C,87,02,72,62,EE,01,74
